62729,1,2
109735,12,22
483848,1,3
937098,12,20
62860,13,2
764890,8,5
520545,28,8
63340,1,0
490763,0,5
64149,8,0
64199,4,10
227527,6,32
126144,0,2
64830,3,0
253457,0,2
64954,1,1
65040,6,0
228266,7,8
65620,1,0
127369,5,19
65882,13,9
201678,2,6
245760,9,9
334770,6,11
684253,5,7
802745,6,4
66395,7,7
683658,0,1
66429,9,10
780451,10,30
66514,3,0
745617,7,8
784527,1,14
66800,3,1
790227,3,14
66869,8,2
89713,3,9
112540,0,10
154533,3,28
342768,0,14
796950,0,16
813092,0,6
898336,0,3
310789,0,3
67406,3,14
288111,7,3
67529,3,0
488921,0,2
673621,11,11
67631,15,19
553483,22,25
763237,15,18
926307,10,3
1608941,8,7
756518,0,2
378041,10,3
794846,11,12
808214,18,7
74340,1,5
245992,3,5
68896,2,2
68934,16,4
190888,1,1
192260,9,5
228444,4,3
314050,0,3
361973,0,2
666763,4,8
934350,8,2
171150,7,8
492275,17,19
553810,3,3
837150,1,5
69348,3,1
69402,1,5
141838,11,12
320845,17,7
339624,11,9
347148,9,3
492466,8,10
623254,20,5
143494,2,10
69761,2,1
69805,2,0
153519,0,3
151431,15,16
198783,11,14
554963,8,8
811622,14,8
211197,0,2
70534,4,9
342833,0,3
70586,13,0
498961,11,4
620495,20,6
921710,25,10
70704,11,0
494474,6,1
504276,10,10
776659,10,5
620386,0,3
71166,14,0
183715,0,1
763601,11,4
74134,5,18
476356,0,2
483334,0,3
71636,5,0
456896,4,3
72109,3,0
200775,0,52
72716,5,1
327735,15,13
72861,3,0
318966,1,1
375945,5,7
72941,4,0
185018,5,2
211095,8,2
72998,13,0
195237,7,7
73383,11,5
135273,15,35
502398,9,9
73444,7,0
73553,2,0
577590,0,8
827250,1,8
73682,11,1
761341,11,4
73914,3,1
73969,3,0
74005,1,0
93533,4,6
74397,13,3
286483,9,7
738182,8,4
792583,8,8
74452,2,2
333175,0,4
74520,21,0
135543,8,4
490620,11,6
807026,13,3
74776,5,0
753685,11,23
750970,15,14
190012,17,1
74952,1,0
896965,3,1
1043986,8,4
121459,2,3
178889,4,16
75308,4,0
96744,15,7
819983,23,17
75329,1,1
75394,7,7
359494,11,17
489606,0,1
298764,10,4
372322,5,4
754055,5,1
924508,14,11
87597,14,9
302765,5,6
76561,15,5
179126,0,2
848952,2,2
76788,7,0
334644,8,7
762821,16,2
486305,3,8
630882,0,4
402872,15,29
77264,4,0
111934,0,4
77560,4,2
77578,5,0
668922,3,4
930204,12,16
77662,2,3
749272,2,1
77732,4,2
77952,6,0
765302,22,3
790509,10,5
77963,1,0
246628,1,4
78191,8,6
78467,2,0
116178,13,11
78532,3,1
78758,10,2
169526,7,9
251925,8,6
334101,6,4
918400,11,8
85915,18,23
132579,5,8
847880,2,2
79959,16,0
235169,22,10
655547,17,6
80118,7,9
772191,3,10
80340,8,0
405903,9,5
462110,12,4
475431,22,1
80358,7,1
752770,12,4
140521,0,1
80494,5,0
811897,15,7
80609,1,0
80649,20,5
160054,12,21
210425,9,10
591048,7,5
945196,8,7
31441,0,3
245489,0,3
324854,8,6
81079,1,2
343940,5,11
81231,6,3
489845,0,7
81248,2,0
891575,26,8
107090,12,12
407300,5,6
562030,7,4
885875,5,3
186125,4,3
196690,9,7
351227,11,4
359613,14,9
399659,18,8
939565,8,2
81683,14,7
85448,13,11
109637,5,2
81739,10,0
346637,1,17
81832,7,0
81836,1,1
147245,0,3
81841,6,0
424292,2,14
558596,4,5
81849,9,0
149946,8,6
82037,3,1
82149,7,0
82955,2,0
94658,6,5
576839,3,9
764636,0,3
83106,2,0
83194,9,6
182884,8,6
90188,17,9
83859,3,8
67900,0,1
110341,7,9
406575,3,1
536275,18,24
593930,6,5
84258,7,1
236287,7,6
240081,12,11
288904,7,6
780005,10,5
84387,1,0
84446,18,1
169228,0,1
197460,22,6
402351,15,6
887638,10,6
84777,1,0
130028,14,20
84886,2,1
85038,13,2
803009,25,19
85271,13,0
109421,15,4
85397,19,5
366164,15,13
402249,7,15
488859,5,4
200882,12,12
582253,13,6
73605,0,2
477523,6,7
828768,2,8
86250,13,0
125561,23,3
376422,39,1
359179,1,2
788569,9,9
86826,1,4
86828,3,0
86927,22,4
234647,6,2
305468,15,7
932665,26,22
1878899,19,13
87179,15,8
99888,1,1
151979,15,11
181321,12,4
479113,7,5
683085,7,7
890799,0,1
36402,0,1
87697,9,0
606283,9,3
87741,3,0
860080,22,10
87922,1,1
664194,0,9
88035,3,2
201297,12,3
822910,14,1
203711,18,6
88587,2,0
680374,0,3
89018,25,9
194036,11,9
463435,10,6
89058,2,1
89071,1,0
89305,14,4
1908947,2,1
89306,5,0
403184,9,12
760977,3,3
583935,0,1
1266,0,3
89828,6,0
742673,0,2
94890,7,7
89870,8,0
120060,8,9
414016,8,9
89873,7,0
90018,5,2
503279,11,3
90079,14,2
686560,14,12
518313,2,8
90124,4,1
660507,8,27
829125,1,1
90169,3,1
90174,2,0
590483,9,5
165736,4,5
90945,8,1
186734,8,18
150530,8,1
91312,2,0
232480,6,6
787757,18,8
91549,16,0
154417,10,3
172041,11,8
91651,1,0
91763,1,0
91852,2,0
92107,14,1
490738,15,11
578999,12,27
681956,1,4
780258,23,23
92507,9,0
669473,1,8
93565,16,0
495455,22,1
988529,9,1
93566,14,10
568071,16,13
93632,21,8
135378,5,5
952794,5,12
93849,6,3
93859,4,0
746731,37,20
93872,3,0
790667,10,6
898188,6,1
94126,6,7
496487,6,8
337856,0,8
947816,6,17
133832,1,8
228087,6,6
768027,6,5
889449,0,1
338179,2,2
94792,15,3
184637,5,2
611007,3,3
785773,12,5
94861,21,1
480108,12,4
503602,18,5
504815,9,8
610346,20,16
949619,12,9
95176,1,1
95613,15,8
118493,8,2
188843,1,3
219021,5,7
219243,3,9
292559,4,6
931086,13,21
96576,27,2
149840,16,7
167386,7,8
266534,6,11
328288,14,10
491996,2,1
753094,1,22
898331,0,17
96679,7,0
96701,1,0
829643,2,12
96804,1,0
96944,6,1
310455,0,1
802464,21,5
97065,1,0
97173,7,5
97200,7,0
751256,8,2
893383,8,7
97203,1,0
169317,0,1
97384,14,7
651187,15,1
97395,1,1
97426,4,0
97491,5,1
97509,3,0
97654,3,0
244073,1,3
97786,2,1
97949,4,1
172772,0,1
201022,1,1
338887,4,1
509367,2,1
98361,17,0
589630,11,14
592595,17,3
812711,23,10
377891,8,8
611881,8,7
835648,12,11
98467,1,1
98688,17,0
296601,0,1
385879,6,1
662642,0,1
956093,0,1
98707,1,0
98944,4,1
99104,9,8
315142,1,1
99449,17,4
99508,19,0
215041,9,2
99730,4,0
296024,15,13
779209,1,2
99770,2,0
100116,5,3
256831,0,1
580485,1,2
100197,2,0
100496,2,0
100575,6,0
281564,0,1
391285,1,1
393257,3,5
100659,6,1
100840,1,0
225389,0,6
634674,1,3
101072,10,0
244537,6,4
275757,8,10
782191,5,6
101164,1,1
101415,8,1
101575,1,0
101628,2,1
101776,1,4
255887,12,4
424117,1,1
193025,5,1
330453,5,1
209773,2,2
299277,0,1
102750,6,0
1340026,0,1
102781,4,1
102964,1,0
102985,13,16
607967,1,4
766066,8,4
778363,7,1
832341,0,2
103033,8,2
774956,1,3
664883,2,1
677842,5,6
1211412,0,1
103460,1,0
855356,2,1
103600,23,0
211483,10,8
258090,0,5
275832,5,10
585092,10,3
745316,16,9
747984,0,4
951384,3,4
104217,1,0
104388,10,2
791318,9,7
145086,2,3
104548,5,0
891032,18,11
496525,2,16
924232,3,32
105030,17,1
315339,19,5
358641,0,3
803544,34,6
105129,19,12
771419,22,2
105329,17,0
387720,23,8
741525,8,2
961133,15,6
569644,0,4
105462,5,1
105638,6,0
290502,21,13
665860,25,3
105685,8,0
106145,7,0
303506,22,30
312890,18,22
516929,25,9
824219,0,3
106916,5,1
122023,8,4
321321,7,4
303050,7,23
107227,11,1
481354,13,5
493848,17,24
584257,2,5
107249,5,1
107466,4,4
107556,10,1
205520,6,3
480830,10,10
664618,1,1
107753,2,0
788582,0,5
216846,7,11
107950,2,0
401287,18,6
108124,4,2
788937,1,5
869409,3,2
108249,7,0
239655,4,8
792051,0,1
922811,0,1
108265,3,1
148305,5,8
108283,1,0
108340,9,0
251361,11,7
520033,17,9
797147,0,2
108774,1,0
109012,1,0
109202,2,0
109263,5,0
109274,1,1
418662,13,11
753617,7,8
806168,15,4
109542,4,0
109628,11,1
758999,15,12
588943,1,6
109669,1,1
164750,1,2
109784,4,0
493412,6,2
110011,4,0
768010,0,2
110454,5,0
191699,17,8
110541,11,11
110564,2,1
110791,11,0
792733,18,9
884449,13,2
110792,1,0
110945,4,0
111963,10,2
741380,6,3
111969,2,0
776576,6,1
954694,0,9
112204,1,1
617336,13,2
113082,11,0
347639,8,1
226331,2,5
450700,1,4
113721,2,0
181329,11,3
115079,1,0
115140,1,0
115544,5,1
317108,2,2
625201,3,2
756291,9,10
116425,14,0
533117,10,14
596451,10,4
667669,12,26
674887,26,23
958839,3,2
116465,3,0
500298,9,4
667556,0,1
117064,4,8
117356,6,0
359559,1,1
355451,8,7
310383,3,16
117990,2,3
118189,10,6
118243,10,0
821590,0,2
118384,7,4
123345,0,1
210757,0,1
316340,0,2
118503,5,0
299882,10,10
80657,0,5
816895,0,3
118664,11,5
366407,7,13
118665,3,0
118791,24,2
118798,10,0
475362,9,7
570046,7,2
809446,2,4
833782,13,10
118853,1,5
118979,19,1
119058,5,0
119469,3,0
191680,15,4
141256,1,7
296402,0,6
119655,3,0
214593,23,12
221844,9,3
675710,20,5
687561,26,7
790604,11,4
829122,9,6
120163,1,0
120411,1,0
647796,10,11
120412,1,1
753706,25,11
121236,1,0
121318,2,2
121584,4,0
809334,13,6
197532,0,4
121746,7,1
615026,1,4
919525,9,9
121778,3,0
121863,1,0
25047,0,2
122219,10,1
576718,21,7
672498,3,4
757157,19,5
122252,8,5
742980,0,1
746407,0,1
122381,6,1
255733,7,2
122738,3,0
234844,6,8
122795,7,0
123363,3,6
123515,1,1
123754,11,1
124248,1,1
187413,0,1
197364,26,8
239638,4,7
389213,10,6
124881,8,0
125088,8,0
837215,34,14
866841,32,12
125506,11,3
167361,10,5
340152,15,4
125822,4,3
125829,6,1
259240,3,1
623518,0,3
814340,0,2
125940,2,0
126048,14,2
126168,8,0
126287,7,0
560208,8,18
575695,7,5
126731,8,0
257141,24,12
126782,22,4
190531,1,1
237517,8,14
268990,18,5
683065,1,6
933883,10,4
126862,1,1
126903,2,1
127301,7,1
359199,0,10
768149,4,1
127451,9,10
333573,0,6
755570,4,6
755792,0,1
127766,6,3
127889,1,2
127898,8,0
135391,11,8
609966,0,3
128141,3,2
128143,7,3
128231,4,0
167399,0,1
128244,3,0
128266,10,3
805332,0,4
128290,10,6
358532,0,2
275130,7,2
831236,15,7
128873,6,2
129254,5,0
146354,6,4
214546,11,2
743966,8,5
129551,1,0
129591,1,0
129637,8,15
818593,0,2
259270,5,6
591902,0,2
762652,9,8
826660,1,4
129945,2,0
296487,15,3
130036,1,4
130037,6,1
75801,0,3
350585,6,2
130418,1,0
130552,1,0
130686,2,0
130855,8,2
221603,3,2
234488,10,11
269172,1,3
788568,7,16
130922,7,0
695019,3,2
796166,8,9
887719,1,5
692251,3,3
131038,22,3
131178,5,12
898828,10,9
131603,11,0
622379,5,5
767095,0,2
189701,1,4
132849,1,1
132856,2,0
958076,0,8
133177,5,0
498987,11,10
133420,1,0
133528,1,2
133719,14,10
642796,0,1
781932,12,17
133883,3,0
240252,6,10
133957,5,0
165068,1,1
502371,5,15
149173,5,2
133988,2,0
786245,10,3
134051,15,1
194039,4,2
760154,12,9
134761,7,3
808198,6,6
661974,1,2
135740,3,0
136124,12,2
661525,5,9
793821,2,10
820999,1,2
137401,2,1
137430,2,0
197040,1,6
137904,7,0
861687,19,5
137980,2,0
138071,10,1
230667,12,5
138235,1,0
138271,9,5
294197,5,3
597965,3,5
138335,6,0
138407,8,2
138837,1,4
873886,0,14
56913,0,3
746010,10,7
390532,13,3
139212,11,0
139475,2,0
139566,4,0
300013,0,1
139655,2,0
139709,6,4
139741,12,9
667020,2,3
683795,9,10
271029,6,8
60476,0,1
141681,18,5
141683,47,0
193963,16,4
251604,7,4
299776,18,2
355616,23,4
770007,11,4
778906,12,2
799100,19,4
806740,13,1
815090,15,8
141774,7,0
609396,15,8
750456,7,1
141893,8,0
184811,18,9
163198,5,11
142208,7,4
287860,4,2
142249,17,9
91122,0,1
253232,4,3
351842,2,3
492162,16,7
799348,10,2
807949,20,11
869417,2,4
142963,9,0
633079,8,3
143490,2,0
143749,10,1
143781,6,0
497760,5,2
143951,8,15
144629,1,0
398259,10,7
2825814,4,1
485991,3,1
145489,1,0
146478,1,0
467382,13,3
746182,1,2
902138,10,5
933568,5,1
146551,5,1
146755,1,0
146796,1,1
147082,7,4
762921,0,1
147306,2,0
147316,7,4
203695,7,4
147468,11,0
186805,4,1
251491,14,8
508443,18,7
147771,3,1
147785,7,0
383889,20,11
758630,4,4
148004,6,0
148227,4,0
158656,16,5
251033,2,1
664346,13,5
414889,11,4
280445,6,5
300534,6,8
149102,6,0
149166,4,4
330634,8,9
624504,4,2
165294,2,1
225948,14,6
204714,2,7
150181,2,0
175087,3,12
151240,12,0
204968,1,1
674310,1,1
202033,4,1
461737,4,1
522377,20,23
184814,9,7
198901,2,20
516706,3,2
151469,2,7
151504,15,0
665908,24,7
151549,8,1
343954,10,17
75665,0,1
153526,5,14
188342,8,9
238506,0,3
781423,0,2
152384,4,0
153103,15,0
153129,11,0
401114,2,1
255770,0,2
153503,5,2
153630,3,0
153915,6,1
183139,17,4
680065,0,1
153933,7,0
254556,0,1
154297,5,0
239827,37,10
173487,5,3
320426,2,1
421315,2,4
137137,0,3
154822,11,0
275386,0,2
155091,9,0
159312,0,2
155170,4,0
344729,3,3
942624,8,1
155801,5,0
793022,12,10
156122,8,0
156484,9,0
156749,1,0
156938,23,2
90011,0,1
836313,2,2
866417,9,1
156950,2,0
157063,4,0
157377,2,0
158018,8,0
158540,8,2
940831,12,7
480086,17,14
158765,1,0
158849,13,6
919598,0,5
158888,3,2
401066,5,4
467749,0,1
930722,0,1
159340,4,2
776371,9,5
159655,8,2
159791,2,1
152228,0,3
399437,1,1
160742,4,0
474648,2,5
249303,2,3
314372,3,1
161436,3,0
161637,3,0
235881,2,6
753237,9,5
282766,9,9
489209,20,11
610339,8,10
687933,8,4
162265,1,0
352999,6,2
77698,0,3
162794,1,0
162943,11,0
163059,3,0
943827,13,8
163213,6,0
163435,15,0
167220,5,1
511041,8,4
163570,12,8
287350,13,8
163577,1,1
163977,2,0
165345,5,1
164175,10,0
648407,5,4
164189,7,1
164504,5,0
689367,13,7
608166,0,2
164686,15,4
633078,19,9
574057,10,4
165076,3,0
898275,6,5
165077,6,0
165117,4,0
165162,13,6
165354,2,0
165652,15,0
301404,0,2
392553,0,1
220946,2,1
248916,0,1
228714,0,5
166025,3,0
1097,0,1
166033,10,0
258882,2,6
271113,11,10
449578,2,2
673486,19,5
944105,0,1
166291,12,6
262794,22,5
947563,13,3
166505,15,1
240923,17,6
166658,9,2
166767,1,3
167296,1,1
588112,4,3
167762,1,0
168110,3,1
168126,17,0
414745,10,6
168256,17,4
838414,10,2
169088,2,0
590265,6,4
169099,15,3
247545,5,4
169124,7,2
169189,1,0
169239,3,4
409670,11,9
169818,5,0
169856,11,3
352524,4,1
169948,4,0
170214,1,0
170758,7,0
487535,8,7
170879,25,6
282800,4,17
636394,10,9
850693,7,5
171015,5,0
489207,5,3
171220,9,0
824866,2,6
763341,0,2
171726,1,0
171854,8,0
171889,4,0
190235,9,5
171994,2,2
172205,3,0
172582,25,4
324646,7,8
475980,8,6
863102,17,12
212129,0,1
492663,0,2
758194,1,13
172770,3,0
173007,1,0
173647,6,0
174007,5,0
339905,2,4
174132,8,2
174198,2,0
174506,1,0
767129,3,1
958768,14,3
175025,12,1
771269,0,2
175049,2,0
170330,0,6
959775,0,1
175379,15,2
298225,6,1
781350,10,1
787702,11,2
175459,5,0
175525,13,0
221894,7,8
175538,1,0
646353,4,10
175579,25,0
261087,1,1
363100,5,1
786360,1,4
78242,0,7
639697,3,8
804706,0,2
175992,18,0
222974,5,5
654543,3,1
924780,23,5
324819,7,3
176083,1,0
176148,4,0
176256,2,1
176332,10,3
125528,0,1
797670,2,1
243812,7,7
411830,4,1
918600,20,2
948061,7,7
176360,15,2
176859,5,0
177117,11,0
177336,5,0
771792,15,4
177372,1,0
177588,13,5
685751,2,5
769876,7,18
177856,5,0
337119,15,8
177957,1,0
412134,0,4
1292549,0,3
178051,22,0
185810,3,3
611929,11,9
947576,0,1
784766,6,4
178143,8,0
943268,10,4
178345,3,0
178549,2,0
933809,7,6
178621,1,2
178645,1,1
142767,0,1
178654,5,0
216294,2,1
424302,0,1
491786,0,1
178750,1,0
178799,19,3
179105,8,0
179191,8,0
279141,11,19
179335,2,5
179636,1,0
179698,13,5
179714,4,0
180023,23,6
180503,2,0
180516,2,1
319945,5,2
524050,16,11
230784,0,3
800332,0,2
823482,0,1
893111,1,9
181719,2,0
181817,1,1
182302,18,2
370703,7,5
785357,23,2
516202,2,1
532487,3,2
183311,7,0
183699,1,0
183777,4,0
187162,4,7
834466,8,10
184199,11,0
791480,0,5
837985,11,4
184208,8,0
825387,10,4
184406,2,0
184451,1,0
184471,8,5
329883,1,1
185155,3,1
185383,7,1
798113,0,3
308762,3,4
185440,1,2
185543,2,1
185591,25,1
846092,2,3
849246,11,4
185617,2,0
185669,2,2
185999,1,1
186096,16,7
186390,5,1
186440,4,0
668127,2,1
186481,1,0
187172,11,0
756772,6,8
187422,3,1
636106,7,7
264350,11,2
188206,2,0
188261,16,0
67539,0,1
636382,6,2
848572,4,6
188467,1,0
188697,1,0
188809,1,0
189229,2,0
366889,0,2
673360,2,10
954646,3,6
189831,7,0
189848,3,0
945269,11,9
759668,14,2
190843,2,0
684920,7,10
401166,0,1
191070,7,1
191175,5,0
505047,5,5
776301,3,4
191983,14,0
193802,2,1
192840,1,0
193305,7,0
193444,5,1
193594,17,1
194008,3,0
194063,14,5
194246,21,3
194743,8,4
249420,1,3
195305,5,4
16448,0,4
195373,9,0
195634,1,0
202187,1,2
196200,1,0
196254,6,0
196544,1,1
144349,0,1
196976,26,0
686577,9,7
216348,0,3
220312,0,1
267411,0,1
274520,0,1
300659,0,4
197475,8,0
197582,4,0
197757,6,0
807028,7,4
198302,18,8
198426,1,1
198922,3,3
199089,1,0
199194,1,0
199917,4,1
200322,1,0
200777,1,3
201593,4,0
201668,20,0
988655,9,4
882950,4,4
201716,9,0
212200,12,7
201958,1,1
201983,12,5
792018,8,4
202084,10,0
202089,5,0
202162,14,0
796736,10,4
655273,5,5
203592,3,0
929776,0,3
830028,9,6
203764,2,0
203765,2,0
204847,1,0
204850,3,0
205442,3,0
575379,8,4
205627,2,1
205838,17,0
255347,5,2
420504,7,1
957340,8,6
621959,8,2
205959,5,0
696668,11,1
801615,0,1
206167,5,0
206465,10,6
743760,13,9
206538,4,3
206668,8,0
477954,13,6
207290,7,1
207360,2,0
306446,9,6
806507,7,6
296815,10,6
208893,14,0
391003,0,1
768231,10,4
946563,10,3
208997,4,1
209019,3,0
120615,0,2
210142,11,0
601079,8,7
210143,2,0
210276,2,0
121157,0,3
738674,2,1
210830,11,0
253734,9,2
258741,8,4
314505,11,7
211146,4,0
2130,0,6
256575,0,2
211570,7,3
211578,26,0
255210,34,4
392299,6,9
884686,44,5
212006,1,0
502351,0,1
674163,0,1
213510,6,4
213561,10,0
216986,0,1
302774,1,1
304102,5,4
341652,7,4
214383,2,1
214580,7,0
335302,8,5
863774,6,1
808212,6,5
215296,14,0
254215,26,6
280960,10,2
381371,19,2
215513,12,1
1606776,0,1
215997,9,0
216586,1,1
217344,19,0
166383,0,1
217641,21,1
660053,21,4
775323,18,6
217792,12,5
217963,1,1
217994,12,0
838875,10,3
218473,13,0
574143,23,1
218709,2,0
897783,2,1
352294,0,5
380259,0,3
781732,9,8
219287,1,0
219428,7,1
219655,3,2
300035,0,1
220024,1,0
220403,5,0
221059,22,5
221426,1,0
221445,12,6
221660,2,0
221803,10,8
222153,13,1
222387,4,0
222601,3,2
222748,1,0
222959,3,3
116087,0,2
223523,7,0
400279,5,5
223683,1,0
223861,17,0
224345,2,0
927650,8,8
224925,13,1
225607,14,0
225690,4,0
245133,0,3
245292,1,3
225754,2,1
225944,1,0
852842,6,5
761064,4,1
226420,4,0
226556,3,1
771470,4,1
226908,4,0
644880,6,6
752673,9,5
227697,30,5
950441,1,2
227708,1,0
228058,9,1
504169,5,4
511029,0,6
765900,2,1
228180,2,0
65094,0,1
228371,4,0
828507,1,2
228889,2,0
230105,6,0
230111,2,1
230244,3,0
230297,6,0
597875,0,1
230845,8,0
230886,1,2
230963,2,1
231013,1,0
231225,6,0
231342,11,0
231397,9,0
232598,7,1
775406,14,3
233136,16,1
551465,24,5
621423,14,6
808336,30,7
951375,13,1
233147,7,1
290853,22,3
233300,1,0
1233067,1,1
234192,6,0
98278,0,1
234374,5,1
269390,0,3
751623,15,5
620578,2,1
237668,2,0
241004,2,1
237773,2,1
769109,3,1
287092,2,4
238245,2,3
238686,20,0
524522,24,11
649435,16,10
238968,1,0
480472,0,1
567374,1,1
296802,6,4
926237,22,5
936095,17,5
790078,7,4
240009,1,0
99198,0,1
763551,0,2
279097,0,1
783909,0,1
240267,1,0
326096,0,1
742166,0,5
240503,2,0
241635,3,0
241650,10,0
242473,12,2
242578,16,0
852810,9,3
242949,8,0
855780,3,2
491802,9,4
762177,19,8
243012,4,1
243238,5,0
243418,12,1
746387,11,6
244048,6,0
244608,3,0
511773,0,2
950571,2,10
245250,20,0
426564,13,1
487534,9,1
651796,1,1
674161,5,5
737886,23,6
753507,10,1
796439,12,7
245513,4,0
245534,2,0
765435,5,2
246032,24,0
246127,6,0
246169,21,3
300583,13,3
246487,6,0
247065,9,0
247699,12,0
247824,4,1
118128,0,1
247963,2,0
248452,2,2
248920,17,6
249444,8,0
831708,0,1
833631,0,2
249528,4,0
250798,4,0
250976,15,7
251206,8,0
251210,2,2
251437,3,0
251851,3,0
663455,1,1
252026,2,1
263852,3,3
252315,6,0
252495,3,0
781399,0,1
252509,2,0
252513,1,0
253076,2,0
253137,3,0
253296,1,0
253397,1,2
253408,11,4
253657,10,0
287407,19,6
673933,14,8
933898,10,3
276381,12,7
253914,1,0
254083,11,0
540010,9,1
254411,18,0
316611,4,1
574102,20,15
254827,2,0
254972,10,0
255051,1,0
568368,12,2
255268,15,1
255377,6,0
255576,3,0
614982,6,1
813485,1,8
256482,7,0
256528,1,0
256557,1,0
256951,6,0
256974,2,0
380235,2,2
257160,9,4
257364,1,0
257787,9,1
580058,11,6
258000,13,3
373592,5,2
662797,11,7
258514,1,0
258567,14,0
258947,2,0
828740,0,4
828756,0,2
260007,2,0
669303,7,8
260384,5,0
261106,5,0
261332,2,1
639789,0,5
261623,10,0
919846,1,1
263271,7,0
168993,0,3
263995,3,0
264430,4,0
264499,23,0
264617,1,0
266063,12,3
1055285,11,7
266129,6,0
333447,0,2
266151,2,0
322279,0,1
354189,0,1
266503,1,0
268700,17,0
647834,19,3
931567,0,1
270060,4,0
270243,2,0
807068,0,2
270770,9,0
59699,0,1
272563,7,0
272713,1,0
273105,5,5
40695,0,2
369389,0,1
274637,9,1
274822,5,4
275335,27,0
51740,0,3
333539,12,5
672269,9,1
851639,1,3
861757,7,1
293897,0,1
795841,0,1
3099573,1,1
276626,3,1
276917,4,0
277059,14,0
459616,7,5
585896,18,2
1006765,9,6
277496,3,0
277572,16,3
277764,15,0
278644,9,1
279308,4,0
279315,23,0
279395,1,0
280692,9,2
280897,8,1
281225,5,0
281953,1,0
282752,1,0
11028,0,4
282912,1,0
283015,1,0
283335,5,0
284207,8,0
284546,7,0
285232,28,5
285693,9,2
286092,1,0
650525,1,1
108446,0,3
286439,3,0
894831,1,3
286518,2,0
286530,12,3
286572,28,0
199090,0,1
951374,11,1
286639,2,0
679219,24,2
341672,33,10
956268,5,1
987922,4,2
96142,0,2
288154,7,5
288350,11,0
38291,0,1
608135,13,1
288985,2,0
289058,7,0
320442,2,1
289599,18,6
289629,8,3
290775,16,1
291235,3,0
293391,2,1
293448,9,0
293969,12,0
294126,3,0
295274,12,0
295285,1,0
295933,1,0
295976,5,1
91879,0,3
108554,0,4
565634,10,10
903009,3,6
297569,3,0
298766,5,3
299429,2,3
900349,2,1
803752,0,1
300578,5,0
302026,1,0
367417,1,1
77306,0,1
302955,1,0
303422,1,0
144538,0,3
303651,4,1
305335,3,0
29609,0,1
306851,1,0
307083,1,0
307102,10,1
639056,16,11
307913,3,0
308013,1,0
757335,4,2
309839,1,0
310724,3,0
310905,7,0
757177,31,1
923801,1,2
194380,0,2
468632,0,2
822874,0,2
312004,8,0
268161,0,1
741731,0,1
312062,4,1
312126,5,1
312464,1,0
312657,2,0
313128,6,2
482572,7,1
313521,3,0
314346,4,6
605965,4,1
314576,2,0
314923,1,0
315104,1,0
783025,0,1
315909,1,4
316269,3,0
317129,2,0
927373,6,3
317571,1,1
288830,0,4
318085,16,3
670226,22,8
318882,13,1
800926,10,6
319846,13,0
773407,7,1
319956,8,0
320470,1,0
321126,2,0
321944,2,0
746915,12,1
322339,3,2
322365,7,0
597736,17,9
322642,6,3
322765,2,0
323641,7,0
325357,14,1
216212,0,1
918569,9,2
759998,13,3
327130,1,2
328201,5,0
355412,29,10
921384,0,1
328824,7,0
328956,1,0
329232,14,6
329542,1,0
329978,1,0
330061,1,0
793664,3,5
665944,2,1
786080,1,3
583723,0,3
818366,0,1
331323,8,0
923323,18,3
82639,0,2
331666,4,0
555695,2,2
801762,2,2
332536,1,1
1431398,6,3
894664,0,1
333648,13,0
355555,8,6
333766,5,1
856451,4,2
333903,1,1
334041,4,0
334054,2,0
334216,7,0
577261,0,2
334243,1,1
335431,7,0
843106,0,1
169578,0,2
337404,8,1
468911,2,1
685031,0,1
338287,5,0
338593,15,0
642427,0,1
340527,2,0
342004,9,0
342691,2,1
343215,8,0
343455,13,2
344037,5,0
344332,2,0
344609,11,0
345227,2,0
345426,13,0
345708,15,0
627250,1,3
346684,19,0
600640,20,2
620603,10,1
346806,19,0
614455,17,3
347151,28,3
677352,16,2
347451,5,1
354883,1,1
347741,4,0
348884,7,0
350139,13,0
574119,11,2
371879,3,1
350892,6,0
587608,13,8
352164,1,0
352575,1,0
352770,3,0
354609,1,0
948333,1,1
355052,2,0
355142,1,1
355208,4,0
355998,10,0
688515,10,3
356422,1,0
357057,4,0
765773,0,1
358528,2,0
359026,18,3
359123,5,0
405522,6,4
502978,1,1
359555,4,1
762990,3,1
360948,1,0
360956,1,1
130402,0,5
887718,2,2
361541,10,0
391519,4,1
363307,4,0
403454,0,1
363327,3,0
364861,1,1
365542,2,1
365821,2,0
366681,19,1
681154,29,4
762885,19,14
804431,22,4
367156,1,0
367188,10,9
761179,20,14
790797,18,2
367231,10,0
132940,0,2
367272,2,0
163835,0,1
369183,10,0
1839912,0,1
369955,9,0
370326,19,0
371530,2,1
372986,5,0
785101,16,9
375101,3,0
385180,3,2
747243,5,1
376793,5,1
376888,2,0
377035,3,0
377060,3,0
406733,2,3
333181,0,1
406898,0,1
574483,1,1
380651,12,1
380737,2,0
382565,17,1
382630,9,0
382671,2,0
383056,3,0
383853,2,0
745568,4,3
806991,0,1
385393,22,0
385766,11,1
385797,16,0
796281,12,1
386560,12,2
387095,9,3
387097,7,0
104314,0,1
147294,0,1
674262,5,1
387219,8,0
387352,9,0
388167,2,0
388773,7,4
388972,11,1
389378,11,0
390185,9,0
611104,11,8
888484,8,2
956973,12,5
390743,16,0
739041,25,5
391151,2,0
391177,3,1
391586,18,0
392856,11,0
392925,9,0
610880,32,3
